inflows,outflows,flows,out_scaled,in_scaled,flow_scaled,population,tract
15813,39887,-24074,9.98673009514271,3.95918878317476,-6.02754131196795,3994,24033800519
5152,22087,-16935,9.05204918032787,2.11147540983607,-6.9405737704918,2440,24033800520
11614,54211,-42597,6.87520608750793,1.47292327203551,-5.40228281547242,7885,24033800521
11460,24242,-12782,6.31137724550898,2.98359802134861,-3.32777922416037,3841,24033800522
102662,41167,61495,8.45839326073557,21.0934867474831,12.6350934867475,4867,24033800605
3768,44975,-41207,9.41293428212641,0.7886144830473,-8.62431979907911,4778,24033800606
6606,54818,-48212,8.84161290322581,1.06548387096774,-7.77612903225807,6200,24033800607
20131,36266,-16135,4.4162201656113,2.45141256697516,-1.96480759863614,8212,24033800608
3753,38231,-34478,10.4599179206566,1.02681258549932,-9.43310533515732,3655,24033800609
17107,55090,-37983,6.25880481708703,1.94353556009998,-4.31526925698705,8802,24033800701
5275,45743,-40468,8.46152423233444,0.975767665556789,-7.48575656677765,5406,24033800704
6127,36373,-30246,8.58663833805477,1.44641170915958,-7.14022662889518,4236,24033800705
22058,30224,-8166,7.53527798553977,5.4993767140364,-2.03590127150337,4011,24033800706
177783,25903,151880,7.16145977329278,49.1520597179984,41.9905999447056,3617,24033800707
6798,32371,-25573,9.39378990133488,1.9727219965177,-7.42106790481718,3446,24033800800
6093,15650,-9557,9.62484624846248,3.74723247232472,-5.87761377613776,1626,24033800900
34139,34854,-715,5.80029955067399,5.68131136628391,-0.118988184390082,6009,24033801003
16856,38833,-21977,6.78305676855895,2.94427947598253,-3.83877729257642,5725,24033801004
5262,36391,-31129,8.62959449845862,1.24780649751008,-7.38178800094854,4217,24033801005
4302,35463,-31161,9.0236641221374,1.09465648854962,-7.92900763358779,3930,24033801006
18957,5208,13749,3.80980248719824,13.8675932699342,10.0577907827359,1367,24033801105
16106,11968,4138,7.14934289127838,9.62126642771804,2.47192353643967,1674,24033801106
44592,41149,3443,8.71431596781025,9.44345616264295,0.729140194832698,4722,24033801207
3282,34546,-31264,7.7929167606587,0.740356417775773,-7.05256034288292,4433,24033801208
981,39587,-38606,8.75237674110104,0.216891443732036,-8.535485297369,4523,24033801209
6430,37249,-30819,8.75828826710557,1.51187397131437,-7.24641429579121,4253,24033801210
38056,28154,9902,8.65478020288964,11.6987396249616,3.04395942207193,3253,24033801211
8090,28683,-20593,8.59544501048846,2.42433323344321,-6.17111177704525,3337,24033801212
2888,33522,-30634,8.62191358024691,0.742798353909465,-7.87911522633745,3888,24033801213
40677,34474,6203,8.14218233349079,9.60722720831365,1.46504487482286,4234,24033801214
1567,22436,-20869,7.84475524475525,0.547902097902098,-7.29685314685315,2860,24033801215
8515,31484,-22969,8.45435016111708,2.28651987110634,-6.16783029001074,3724,24033801216
55133,30320,24813,7.72090654443596,14.039470333588,6.31856378915203,3927,24033801217
9522,23660,-14138,8.29593267882188,3.33870967741936,-4.95722300140252,2852,24033801302
5874,48662,-42788,7.92153670844864,0.956210320690217,-6.96532638775843,6143,24033801305
24755,30213,-5458,8.04607190412783,6.59254327563249,-1.45352862849534,3755,24033801307
3460,33288,-29828,8.8508375432066,0.91996809359213,-7.93086944961446,3761,24033801308
3113,28755,-25642,7.97642163661581,0.863522884882108,-7.1128987517337,3605,24033801309
8736,54199,-45463,7.67908756021536,1.23774440351374,-6.44134315670162,7058,24033801310
5838,51920,-46082,6.25542168674699,0.703373493975904,-5.55204819277109,8300,24033801311
8589,31195,-22606,7.91751269035533,2.17994923857868,-5.73756345177665,3940,24033801312
5634,26737,-21103,8.28027253019511,1.74481263549086,-6.53545989470424,3229,24033801313
90928,42747,48181,6.49157175398633,13.8083523158694,7.31678056188307,6585,24033801404
65591,34169,31422,7.02343268242549,13.482219938335,6.45878725590956,4865,24033801405
1020,28107,-27087,8.73973880597015,0.317164179104478,-8.42257462686567,3216,24033801406
9561,53265,-43704,8.10114068441065,1.45414448669202,-6.64699619771863,6575,24033801407
5201,29146,-23945,8.75518173625713,1.56233103033944,-7.19285070591769,3329,24033801408
1284,23555,-22271,8.66311143802869,0.472232438396469,-8.19087899963222,2719,24033801409
1877,30075,-28198,8.80415690866511,0.549473067915691,-8.25468384074942,3416,24033801410
15160,29859,-14699,8.88925275379577,4.51324799047336,-4.37600476332242,3359,24033801411
12843,22066,-9223,8.23358208955224,4.79216417910448,-3.44141791044776,2680,24033801500
2737,21913,-19176,7.17518009168304,0.896201702685003,-6.27897838899804,3054,24033801600
3423,33866,-30443,7.62575996397208,0.770772348570142,-6.85498761540194,4441,24033801701
1584,29444,-27860,7.39056224899598,0.397590361445783,-6.9929718875502,3984,24033801702
7708,40292,-32584,7.31783508899383,1.39992735197966,-5.91790773701417,5506,24033801704
3320,45415,-42095,6.5990990990991,0.48241790177274,-6.11668119732636,6882,24033801707
8077,43229,-35152,7.75129998206921,1.44826967903891,-6.3030303030303,5577,24033801709
8753,16265,-7512,8.1325,4.3765,-3.756,2000,24033801801
25231,31145,-5914,7.99409650924025,6.47612936344969,-1.51796714579055,3896,24033801802
3676,34767,-31091,7.62936142198815,0.806671055518982,-6.82269036646917,4557,24033801807
5265,29197,-23932,7.76309492156341,1.3998936453071,-6.36320127625632,3761,24033801808
6692,37957,-31265,9.24202580959338,1.62941319698076,-7.61261261261261,4107,24033801809
16953,38876,-21923,7.58556097560976,3.30790243902439,-4.27765853658537,5125,24033801901
19213,27131,-7918,7.64899915421483,5.41669016069918,-2.23230899351565,3547,24033801904
50081,40703,9378,6.01137202776547,7.3963963963964,1.38502436863093,6771,24033801905
4619,19238,-14619,8.17942176870748,1.96386054421769,-6.2155612244898,2352,24033801906
30595,26615,3980,7.38280166435506,8.48682385575589,1.10402219140083,3605,24033801907
10697,28890,-18193,7.64083575773605,2.82914572864322,-4.81169002909283,3781,24033801908
9270,42750,-33480,7.6667862266858,1.66248206599713,-6.00430416068867,5576,24033802001
6457,30278,-23821,8.15239633817986,1.73855681206247,-6.41383952611739,3714,24033802002
40341,27868,12473,8.70331043098064,12.5986883198001,3.89537788881949,3202,24033802103
34622,18343,16279,8.42194674012856,15.8962350780533,7.4742883379247,2178,24033802104
1633,35384,-33751,7.73251748251748,0.356861888111888,-7.37565559440559,4576,24033802106
3613,29556,-25943,7.43360160965795,0.908702213279678,-6.52489939637827,3976,24033802107
57152,23235,33917,5.51245551601424,13.5591933570581,8.04673784104389,4215,24033802201
39493,38720,773,8.25410360264336,8.41888723086762,0.164783628224259,4691,24033802203
87321,50599,36722,8.18092158447858,14.1181891673403,5.93726758286176,6185,24033802204
6626,31962,-25336,8.66648590021692,1.79663774403471,-6.86984815618221,3688,24033802301
3604,34643,-31039,7.39129507147429,0.768935353104331,-6.62235971836996,4687,24033802404
71820,33757,38063,8.62027579162411,18.3401430030644,9.71986721144025,3916,24033802405
13632,20035,-6403,8.17755102040816,5.56408163265306,-2.6134693877551,2450,24033802406
18747,29703,-10956,8.22569925228469,5.19163666574356,-3.03406258654112,3611,24033802407
430,19597,-19167,8.44698275862069,0.185344827586207,-8.26163793103448,2320,24033802408
4123,26682,-22559,8.25812441968431,1.27607551841535,-6.98204890126896,3231,24033802501
9250,20533,-11283,8.85806729939603,3.99050905953408,-4.86755823986195,2318,24033802502
1290,26274,-24984,7.91862567811935,0.38878842676311,-7.52983725135624,3318,24033802600
8386,22247,-13861,8.31663551401869,3.13495327102804,-5.18168224299066,2675,24033802700
8215,41871,-33656,7.05017679744065,1.38322949991581,-5.66694729752484,5939,24033802803
26652,45043,-18391,7.91756020390227,4.68483037440675,-3.23272982949552,5689,24033802804
2048,40099,-38051,7.61759118541033,0.389057750759878,-7.22853343465046,5264,24033802805
11941,30905,-18964,7.71467798302546,2.98077883175237,-4.73389915127309,4006,24033802901
4353,25235,-20882,8.09073420968259,1.39563962808593,-6.69509458159667,3119,24033803001
3937,23097,-19160,8.27552848441419,1.41060551773558,-6.86492296667861,2791,24033803002
12979,21913,-8934,8.15215773809524,4.82849702380952,-3.32366071428571,2688,24033803100
7215,25272,-18057,8.83636363636364,2.52272727272727,-6.31363636363636,2860,24033803200
32182,37948,-5766,7.58353317346123,6.4312549960032,-1.15227817745803,5004,24033803300
20966,49457,-28491,8.08252982513483,3.42637685896388,-4.65615296617094,6119,24033803403
11223,33946,-22723,8.54847645429363,2.82624024175271,-5.72223621254092,3971,24033803508
37396,25904,11492,6.20455089820359,8.95712574850299,2.7525748502994,4175,24033803509
4683,57818,-53135,8.61540753985993,0.697809566383549,-7.91759797347638,6711,24033803512
40896,45506,-4610,9.29832447895382,8.35635472006539,-0.941969758888435,4894,24033803513
124802,43818,80984,8.06070640176601,22.95842531273,14.8977189109639,5436,24033803514
12861,42780,-29919,8.75383670963782,2.6316758747698,-6.12216083486802,4887,24033803516
19627,41455,-21828,6.67337411461687,3.15952994204765,-3.51384417256922,6212,24033803519
8513,40812,-32299,9.37991266375546,1.95656170995174,-7.42335095380372,4351,24033803520
22044,40637,-18593,5.35260800842993,2.90358271865121,-2.44902528977871,7592,24033803521
4927,33048,-28121,7.04497974845449,1.05030910253677,-5.99467064591772,4691,24033803524
30690,21870,8820,9.29056924384027,13.0373831775701,3.74681393372982,2354,24033803525
4499,33221,-28722,9.50257437070938,1.28689931350114,-8.21567505720824,3496,24033803526
6113,29778,-23665,9.78573775879067,2.00887282287217,-7.7768649359185,3043,24033803527
9573,70119,-60546,9.48066522444565,1.29434829637642,-8.18631692806923,7396,24033803528
2039,33315,-31276,9.09500409500409,0.556647556647557,-8.53835653835654,3663,24033803601
73322,16979,56343,7.6481981981982,33.0279279279279,25.3797297297297,2220,24033803602
17928,57032,-39104,7.64094319399786,2.40192926045016,-5.2390139335477,7464,24033803605
23632,51373,-27741,8.33030646992055,3.83200908059024,-4.49829738933031,6167,24033803606
26486,32110,-5624,8.74455337690632,7.21296296296296,-1.53159041394336,3672,24033803607
87070,52378,34692,7.95897280048625,13.230512080231,5.27153927974472,6581,24033803608
14847,27828,-12981,7.8899914941877,4.20952650978168,-3.68046498440601,3527,24033803610
83100,30357,52743,7.91784037558685,21.6744913928013,13.7566510172144,3834,24033803612
17645,48211,-30566,6.94382831628979,2.5414086129915,-4.40241970329829,6943,24033803613
4985,22281,-17296,7.5528813559322,1.68983050847458,-5.86305084745763,2950,24033803700
17548,21756,-4208,7.57520891364903,6.1100278551532,-1.46518105849582,2872,24033803801
13790,47477,-33687,7.8319036621577,2.27482678983834,-5.55707687231937,6062,24033803803
5019,28524,-23505,6.12892135797164,1.07842715943275,-5.05049419853889,4654,24033803900
5369,38385,-33016,7.1895486046076,1.00561902978086,-6.18392957482675,5339,24033804001
20565,33176,-12611,7.32038834951456,4.53773168578994,-2.78265666372463,4532,24033804002
3849,28610,-24761,8.71724558196222,1.172760511883,-7.54448507007922,3282,24033804101
16376,50783,-34407,7.37267711962834,2.37746806039489,-4.99520905923345,6888,24033804102
52277,27918,24359,9.36845637583893,17.5426174496644,8.1741610738255,2980,24033804200
52800,28824,23976,7.83899918411749,14.3595322273593,6.52053304324177,3677,24033804300
16614,23317,-6703,7.9798083504449,5.68583162217659,-2.29397672826831,2922,24033804400
11178,27540,-16362,7.7013422818792,3.1258389261745,-4.5755033557047,3576,24033804600
10188,32124,-21936,9.08227311280746,2.88040712468193,-6.20186598812553,3537,24033804700
997,21315,-20318,8.04947129909366,0.376510574018127,-7.67296072507553,2648,24033804801
2435,19794,-17359,6.66464646464647,0.81986531986532,-5.84478114478115,2970,24033804802
35068,30114,4954,7.56063268892794,8.80441877981421,1.24378609088627,3983,24033804900
16048,42995,-26947,7.27988486285134,2.7172367084321,-4.56264815441924,5906,24033805000
2890,28672,-25782,7.11287521706773,0.716943686430166,-6.39593153063756,4031,24033805101
13877,31104,-17227,7.31170662905501,3.26210625293841,-4.0496003761166,4254,24033805201
9556,31892,-22336,8.25148771021992,2.47244501940492,-5.77904269081501,3865,24033805202
12466,24699,-12233,6.64666307857912,3.35468245425188,-3.29198062432723,3716,24033805500
14540,22831,-8291,3.58245724148753,2.28150007845599,-1.30095716303154,6373,24033805601
7087,18159,-11072,3.26894689468947,1.27578757875788,-1.99315931593159,5555,24033805602
7742,41640,-33898,6.29954614220878,1.17125567322239,-5.12829046898639,6610,24033805700
6855,34529,-27674,7.27692307692308,1.44467860906217,-5.83224446786091,4745,24033805801
3707,30298,-26591,6.90631410987007,0.84499658080693,-6.06131752906314,4387,24033805802
17896,26367,-8471,7.09362389023406,4.81463545870326,-2.2789884315308,3717,24033805904
1282,22957,-21675,6.01598532494759,0.335953878406709,-5.68003144654088,3816,24033805906
2632,25022,-22390,7.47818290496115,0.786610878661088,-6.69157202630006,3346,24033805907
90615,20965,69650,6.00372279495991,25.9493127147766,19.9455899198167,3492,24033805908
2410,34020,-31610,6.77149681528662,0.479697452229299,-6.29179936305733,5024,24033805909
20511,40975,-20464,6.45784081954295,3.23262411347518,-3.22521670606777,6345,24033806000
9802,41513,-31711,9.07586357673808,2.14298207258417,-6.93288150415391,4574,24033806100
5235,29318,-24083,7.45246568378241,1.33070665988815,-6.12175902389426,3934,24033806400
38508,34717,3791,6.53066215199398,7.24379232505643,0.713130173062453,5316,24033806501
10450,30752,-20302,6.22636161166228,2.11581291759466,-4.11054869406763,4939,24033806601
88830,39254,49576,6.75163398692811,15.2786377708978,8.52700378396973,5814,24033806602
36463,35086,1377,8.59319128092089,8.930443301494,0.337252020573108,4083,24033806706
31984,40922,-8938,9.63323917137476,7.52919020715631,-2.10404896421846,4248,24033806708
100976,51368,49608,9.77321156773212,19.2115677321157,9.43835616438356,5256,24033806710
36082,42656,-6574,8.89778890279516,7.52649144764289,-1.37129745515227,4794,24033806711
66578,31022,35556,9.40060606060606,20.1751515151515,10.7745454545455,3300,24033806712
6526,28380,-21854,7.03171456888008,1.61694747274529,-5.41476709613479,4036,24033806713
8923,30233,-21310,5.35192069392813,1.57957160559391,-3.77234908833422,5649,24033806714
16772,34458,-17686,8.23762849629453,4.00956251494143,-4.2280659813531,4183,24033806800
16053,36545,-20492,8.31891645800137,3.65422262690644,-4.66469383109492,4393,24033806900
67717,37805,29912,4.10077014860614,7.34537368478143,3.24460353617529,9219,24033807000
22737,23861,-1124,8.63590300398118,8.22909880564604,-0.406804198335143,2763,24033807102
2750,24975,-22225,6.76279447603574,0.74465204440834,-6.0181424316274,3693,24033807301
4177,19197,-15020,8.47175639894087,1.84333627537511,-6.62842012356575,2266,24033807304
6266,29578,-23312,7.25840490797546,1.53766871165644,-5.72073619631902,4075,24033807305
97611,50048,47563,8.91009435641802,17.3777817340217,8.4676873776037,5617,24033807404
50982,54288,-3306,8.40501625638644,7.89317231769624,-0.5118439386902,6459,24033807405
23384,56009,-32625,8.34958258795468,3.48598688133572,-4.86359570661896,6708,24033807407
72804,58375,14429,9.84401349072513,12.2772344013491,2.43322091062395,5930,24033807408
26765,35069,-8304,8.76286856571714,6.68790604697651,-2.07496251874063,4002,24033807409
22376,34514,-12138,5.78511565538049,3.75058665772712,-2.03452899765337,5966,24033807410
41040,57433,-16393,7.84496653462642,5.60579155853026,-2.23917497609616,7321,24033807500
339846,34313,305533,2.27963061387191,22.5781291522721,20.2984985384002,15052,24033980000
4804,25191,-20387,8.55963302752294,1.63234794427455,-6.92728508324839,2943,24035810100
17299,21024,-3725,8.12678778507924,6.68689601855431,-1.43989176652493,2587,24035810200
12537,42510,-29973,8.86548488008342,2.61459854014599,-6.25088633993744,4795,24035810300
45635,52541,-6906,8.18650669990651,7.1104705515737,-1.07603614833281,6418,24035810400
26783,38757,-11974,8.06261701685043,5.57166631995007,-2.49095069690035,4807,24035810500
33536,43228,-9692,8.94989648033126,6.94327122153209,-2.00662525879917,4830,24035810600
26979,35514,-8535,8.77322134387352,6.66477272727273,-2.10844861660079,4048,24035810700
34208,56879,-22671,9.15631036703155,5.50676110753381,-3.64954925949775,6212,24035810800
27643,47761,-20118,8.50748129675811,4.92394014962594,-3.58354114713217,5614,24035810901
5026,29956,-24930,10.2941580756014,1.72714776632302,-8.56701030927835,2910,24035810902
24114,43066,-18952,9.14352441613588,5.11974522292994,-4.02377919320595,4710,24035811000
0,494,-494,Inf,,-Inf,0,24035990000
0,518,-518,Inf,,-Inf,0,24035990100
0,517,-517,Inf,,-Inf,0,24035990200
14574,56004,-41430,8.85718804365017,2.30491855132058,-6.55226949232959,6323,24037875000
47026,42174,4852,7.85216905604171,8.75553900577174,0.903369949730032,5371,24037875100
8162,46156,-37994,8.22158888493053,1.45386533665835,-6.76772354827218,5614,24037875201
4262,54332,-50070,9.17925325223855,0.720054063186349,-8.45919918905221,5919,24037875202
7792,28390,-20598,8.70058228623966,2.38798651547656,-6.3125957707631,3263,24037875300
55841,59934,-4093,8.86466499038604,8.25928117142435,-0.605383818961692,6761,24037875400
6444,40398,-33954,5.37636412030876,0.857599148256588,-4.51876497205217,7514,24037875501
75582,24931,50651,4.86458536585366,14.7477073170732,9.88312195121951,5125,24037875502
5037,19922,-14885,8.40945546644154,2.12621359223301,-6.28324187420853,2369,24037875601
61067,53006,8061,7.45198931533811,8.58526641360889,1.13327709827077,7113,24037875602
14339,70671,-56332,9.49623757054555,1.92676699811879,-7.56947057242677,7442,24037875700
76668,47272,29396,8.42788375824568,13.6687466571581,5.24086289891246,5609,24037875803
20682,20382,300,7.7823596792669,7.89690721649485,0.11454753722795,2619,24037875903
15127,37239,-22112,7.13937883435583,2.90011503067485,-4.23926380368098,5216,24037875904
4846,19110,-14264,6.97954711468225,1.76990504017531,-5.20964207450694,2738,24037875905
56595,35291,21304,6.94567998425507,11.1385554024798,4.19287541822476,5081,24037875906
61226,47629,13597,8.65038140210679,11.1198692335634,2.46948783145659,5506,24037876001
8159,30040,-21881,8.7478159580664,2.37594641817123,-6.37186953989517,3434,24037876003
59368,42872,16496,6.75149606299213,9.34929133858268,2.59779527559055,6350,24037876004
11609,43943,-32334,9.1911733946873,2.42815310604476,-6.76302028864254,4781,24037876101
5603,21991,-16388,7.01467304625199,1.78724082934609,-5.2274322169059,3135,24037876102
28257,47873,-19616,7.37188173698799,4.3512473052048,-3.02063443178318,6494,24037876200
13,203,-190,Inf,Inf,-Inf,0,24037990000
29598,38727,-9129,6.10354609929078,4.66477541371158,-1.4387706855792,6345,24039930101
17989,32263,-14274,8.11239627860196,4.52325873774202,-3.58913754085995,3977,24039930102
2831,13266,-10435,8.41751269035533,1.79631979695431,-6.62119289340102,1576,24039930200
17014,35875,-18861,8.58870002394063,4.07325831936797,-4.51544170457266,4177,24039930500
13292,23354,-10062,8.32584670231729,4.73868092691622,-3.58716577540107,2805,24039930600
30368,27971,2397,4.87299651567944,5.29059233449477,0.417595818815331,5740,24039930800
0,120,-120,Inf,,-Inf,0,24039990100
28189,42232,-14043,10.3891758917589,6.93456334563346,-3.45461254612546,4065,24041960100
31868,32366,-498,7.39794285714286,7.28411428571429,-0.113828571428571,4375,24041960201
50687,33370,17317,9.04336043360434,13.7363143631436,4.6929539295393,3690,24041960300
104728,51828,52900,9.25004461895413,18.6914153132251,9.44137069427093,5603,24041960400
60627,44928,15699,9.68275862068966,13.0661637931035,3.38340517241379,4640,24041960501
15001,33513,-18512,8.53399541634836,3.81996434937611,-4.71403106697224,3927,24041960502
4335,13422,-9087,7.43601108033241,2.4016620498615,-5.03434903047091,1805,24041960600
26663,24034,2629,6.98054022654662,7.744118501307,0.763578274760383,3443,24041960700
4876,14283,-9407,7.73726977248104,2.64138678223185,-5.09588299024919,1846,24041960800
15690,38285,-22595,9.26548886737657,3.797192642788,-5.46829622458858,4132,24041960900
0,515,-515,Inf,,-Inf,0,24041990000
7826,34262,-26436,9.75291773413037,2.22772559066325,-7.52519214346712,3513,24043000100
116033,40578,75455,9.90432023431779,28.321454722968,18.4171344886502,4097,24043000200
25551,35521,-9970,9.82056953276196,7.06414155377385,-2.75642797898811,3617,24043000301
29048,25840,3208,9.21212121212121,10.3557932263815,1.14367201426025,2805,24043000302
61059,18450,42609,8.39399454049136,27.7793448589627,19.3853503184713,2198,24043000400
29057,48291,-19234,8.12842955731358,4.89092745329069,-3.23750210402289,5941,24043000500
26532,22844,3688,7.34770022515278,8.53393374075265,1.18623351559987,3109,24043000601
78853,29548,49305,8.55224312590449,22.8228654124457,14.2706222865412,3455,24043000602
23989,26872,-2883,8.83656691877672,7.88852351200263,-0.948043406774087,3041,24043000700
26868,33207,-6339,9.53950014363689,7.71847170353347,-1.82102844010342,3481,24043000800
103764,29174,74590,7.99287671232877,28.4284931506849,20.4356164383562,3650,24043000900
61491,48775,12716,9.8316871598468,12.3948800645031,2.56319290465632,4961,24043001001
23074,42844,-19770,10.5138650306748,5.66233128834356,-4.85153374233129,4075,24043001002
2436,10810,-8374,9.93566176470588,2.23897058823529,-7.69669117647059,1088,24043010100
14668,39627,-24959,8.95727848101266,3.31555153707052,-5.64172694394213,4424,24043010200
140079,67012,73067,8.46538655886812,17.6956796361799,9.23029307731177,7916,24043010300
20197,30903,-10706,6.45830721003135,4.2208986415883,-2.23740856844305,4785,24043010401
106350,43317,63033,7.13037037037037,17.5061728395062,10.3758024691358,6075,24043010402
13587,50070,-36483,9.89916963226572,2.68623962040332,-7.2129300118624,5058,24043010600
23962,34126,-10164,10.126409495549,7.11038575667656,-3.0160237388724,3370,24043010700
46660,26679,19981,10.1095111784767,17.6809397499053,7.57142857142857,2639,24043010802
35061,36152,-1091,8.00886132033673,7.76716880815242,-0.241692512184315,4514,24043010803
28440,42251,-13811,6.50515781370285,4.37875288683603,-2.12640492686682,6495,24043010901
4099,34512,-30413,10.6288882044965,1.2623960578996,-9.36649214659686,3247,24043010902
26169,18329,7840,3.41958955223881,4.88227611940299,1.46268656716418,5360,24043011000
54662,52788,1874,8.38037783775202,8.67788537863153,0.297507540879505,6299,24043011100
20104,34469,-14365,7.39995706311722,4.3160154572778,-3.08394160583942,4658,24043011202
8549,46924,-38375,8.27291960507757,1.50722849083216,-6.76569111424542,5672,24043011203
63551,27682,35869,7.33298013245033,16.834701986755,9.50172185430464,3775,24043011204
15595,44641,-29046,8.72235248143806,3.04708870652599,-5.67526377491208,5118,24043011301
7945,35277,-27332,9.189111747851,2.06954936181297,-7.11956238603803,3839,24043011302
30597,50550,-19953,8.39143426294821,5.07918326693227,-3.31225099601594,6024,24043011400
3632,29441,-25809,6.76182820395039,0.83417547083142,-5.92765273311897,4354,24043011501
4064,32767,-28703,9.10700389105058,1.12951639799889,-7.9774874930517,3598,24043011502
7695,25579,-17884,9.39713445995591,2.8269654665687,-6.57016899338722,2722,24043011600
24029,56713,-32684,9.89410327983252,4.19207955338451,-5.70202372644801,5732,24043011700
66499,46551,19948,7.75591469510163,11.0794735088304,3.32355881372876,6002,24045000100
64760,18546,46214,9.54994850669413,33.3470648815654,23.7971163748713,1942,24045000200
12556,11269,1287,8.78332034294622,9.78643803585347,1.00311769290725,1283,24045000300
98773,35663,63110,8.40315739868049,23.2735626767201,14.8704052780396,4244,24045000400
26264,24052,2212,7.47653092943736,8.16412806963009,0.687597140192726,3217,24045000500
92613,57740,34873,7.85685127228194,12.6021227377875,4.74527146550551,7349,24045010101
39126,30691,8435,8.92699243746364,11.3804537521815,2.45346131471786,3438,24045010102
37753,49777,-12024,7.64741127669381,5.80012290674451,-1.8472883699493,6509,24045010200
25248,70794,-45546,8.49052530582874,3.02806428400096,-5.46246102182778,8338,24045010300
45487,49579,-4092,6.52355263157895,5.98513157894737,-0.538421052631579,7600,24045010400
14026,37401,-23375,7.19942252165544,2.69990375360924,-4.4995187680462,5195,24045010501
24847,19556,5291,5.65365712633709,7.1832899681989,1.52963284186181,3459,24045010503
13264,32282,-19018,6.6712130605497,2.74106220293449,-3.93015085761521,4839,24045010504
64759,58596,6163,7.27719821162444,8.04259811227024,0.765399900645802,8052,24045010603
18504,45786,-27282,8.75449330783939,3.53804971319312,-5.21644359464627,5230,24045010604
9587,40887,-31300,9.57092696629213,2.24414794007491,-7.32677902621723,4272,24045010605
24283,41109,-16826,9.69551886792453,5.72712264150943,-3.96839622641509,4240,24045010606
8583,29782,-21199,7.47915620291311,2.15544952285284,-5.32370668006027,3982,24045010701
33061,32341,720,7.59178403755869,7.76079812206573,0.169014084507042,4260,24045010703
16440,34387,-17947,7.98954460966543,3.81970260223048,-4.16984200743494,4304,24045010704
9833,49626,-39793,8.50780044573976,1.68575347162695,-6.82204697411281,5833,24045010800
46130,19023,27107,9.92331768388106,24.0636411058946,14.1403234220136,1917,24047950000
60489,14807,45682,8.02547425474255,32.7853658536585,24.759891598916,1845,24047950100
25012,27099,-2087,8.58650190114068,7.92522179974652,-0.66128010139417,3156,24047950300
25537,24601,936,7.24837949322334,7.52416028285209,0.275780789628757,3394,24047950400
3040,22897,-19857,7.33408071748879,0.973734785393978,-6.36034593209481,3122,24047950600
6678,18564,-11886,7.44048096192385,2.67655310621243,-4.76392785571142,2495,24047950700
16970,42990,-26020,7.88228822882288,3.11147781444811,-4.77081041437477,5454,24047950800
29016,19673,9343,8.36792854104636,12.3419821352616,3.97405359421523,2351,24047950900
55949,37835,18114,8.25370855148342,12.2052792321117,3.95157068062827,4584,24047951000
7174,22834,-15660,6.39787055197534,2.01008685906416,-4.38778369291118,3569,24047951101
2563,21672,-19109,6.61740458015267,0.782595419847328,-5.83480916030534,3275,24047951102
36532,29773,6759,9.64151554404145,11.830310880829,2.18879533678756,3088,24047951200
18419,24347,-5928,9.08131294293174,6.87019768743006,-2.21111525550168,2681,24047951300
9038,29643,-20605,9.47363374880153,2.8884627676574,-6.58517098114414,3129,24047951400
36579,46264,-9685,9.26206206206206,7.32312312312312,-1.93893893893894,4995,24047951500
30684,25156,5528,7.38795888399413,9.01145374449339,1.62349486049927,3405,24047951700
155,361,-206,Inf,Inf,-Inf,0,24047980000
0,172,-172,Inf,,-Inf,0,24047990000
18956,33597,-14641,10.5089146074445,5.9293087269315,-4.57960588051298,3197,24510010100
3388,32445,-29057,10.4224221008673,1.08833922261484,-9.33408287825249,3113,24510010200
4887,24800,-19913,10.7081174438687,2.11010362694301,-8.59801381692573,2316,24510010300
35066,27587,7479,10.1199559794571,12.8635363169479,2.74358033749083,2726,24510010400
1238,18295,-17057,10.2206703910615,0.691620111731844,-9.52905027932961,1790,24510010500
6065,19045,-12980,10.0873940677966,3.21239406779661,-6.875,1888,24510020100
9099,17558,-8459,8.05043558000917,4.17193947730399,-3.87849610270518,2181,24510020200
107913,34984,72929,7.32035990793053,22.5806654111739,15.2603055032434,4779,24510020300
11417,16965,-5548,8.14450312049928,5.48103696591455,-2.66346615458473,2083,24510030100
117475,20270,97205,6.88519021739131,39.9031929347826,33.0180027173913,2944,24510030200
883818,37375,846443,5.47940184723648,129.573083125641,124.093681278405,6821,24510040100
158031,6196,151835,5.59710930442638,142.756097560976,137.158988256549,1107,24510040200
1155,24418,-23263,8.50208913649025,0.402158774373259,-8.09993036211699,2872,24510060100
3500,26500,-23000,8.11390079608083,1.07164727495407,-7.04225352112676,3266,24510060200
2561,16234,-13673,8.17833753148615,1.29017632241814,-6.88816120906801,1985,24510060300
218891,13717,205174,7.20809248554913,115.024172359432,107.816079873883,1903,24510060400
2016,20635,-18619,9.11842686699072,0.890852850198851,-8.22757401679187,2263,24510070100
3157,24929,-21772,8.45624151967436,1.07089552238806,-7.3853459972863,2948,24510070200
2631,9466,-6835,10.7324263038549,2.98299319727891,-7.74943310657596,882,24510070300
8922,10433,-1511,6.73966408268734,5.76356589147287,-0.97609819121447,1548,24510070400
5726,33626,-27900,10.0797362110312,1.71642685851319,-8.36330935251799,3336,24510080101
14204,19959,-5755,10.493690851735,7.46792849631966,-3.02576235541535,1902,24510080102
8064,12045,-3981,10.4376083188908,6.98786828422877,-3.44974003466205,1154,24510080200
533,15032,-14499,9.70432537120723,0.344092963202066,-9.36023240800516,1549,24510080301
