inflows,outflows,flows,out_scaled,in_scaled,flow_scaled,population,tract
334,1726,-1392,0.406595995288575,0.078680800942285,-0.32791519434629,4245,51067020502
447,1016,-569,0.30834597875569,0.135660091047041,-0.172685887708649,3295,51067020600
131,1067,-936,0.358655462184874,0.0440336134453782,-0.314621848739496,2975,51067020701
139,938,-799,0.396114864864865,0.0586993243243243,-0.337415540540541,2368,51067020702
3668,1274,2394,0.402146464646465,1.15782828282828,0.755681818181818,3168,51067020801
2083,1374,709,0.404117647058824,0.61264705882353,0.208529411764706,3400,51067020802
203,1246,-1043,0.386236825790453,0.0629262244265344,-0.323310601363918,3226,51067020901
176,1280,-1104,0.430831369909122,0.0592393133625042,-0.371592056546617,2971,51067020902
1922,2690,-768,0.398046759396271,0.284403669724771,-0.1136430896715,6758,51069050100
1619,2019,-400,0.499258160237389,0.400346191889219,-0.0989119683481701,4044,51069050200
509,2914,-2405,0.459259259259259,0.080220646178093,-0.379038613081166,6345,51069050300
47,2211,-2164,0.492427616926503,0.010467706013363,-0.48195991091314,4490,51069050401
201,1477,-1276,0.522646850672328,0.0711252653927813,-0.451521585279547,2826,51069050402
1386,2495,-1109,0.468280780780781,0.260135135135135,-0.208145645645646,5328,51069050500
440,2208,-1768,0.46988721004469,0.0936369440306448,-0.376250266014046,4699,51069050600
740,1516,-776,0.509751176866174,0.248823133826496,-0.260928043039677,2974,51069050700
448,2095,-1647,0.313200777395724,0.066975631634026,-0.246225145761698,6689,51069050801
620,2614,-1994,0.509253847652445,0.120787064095071,-0.388466783557374,5133,51069050804
939,1140,-201,0.373647984267453,0.307767944936087,-0.0658800393313668,3051,51069050805
111,1726,-1615,0.452780692549843,0.0291185729275971,-0.423662119622246,3812,51069050806
110,2038,-1928,0.524581724581725,0.0283140283140283,-0.496267696267696,3885,51069050807
8562,2070,6492,0.414,1.7124,1.2984,5000,51069050900
355,2072,-1717,0.492981203901975,0.0844634784677611,-0.408517725434214,4203,51069051001
347,2690,-2343,0.46211991066827,0.0596117505583233,-0.402508160109947,5821,51069051002
4681,3062,1619,0.405724128792898,0.62024645554525,0.214522326752352,7547,51069051102
227,2462,-2235,0.503579464103089,0.046430762937206,-0.457148701165883,4889,51069051103
38,1338,-1300,0.340891719745223,0.00968152866242038,-0.331210191082803,3925,51069051104
255,863,-608,0.419543023821099,0.12396694214876,-0.295576081672338,2057,51071930100
660,1495,-835,0.402097902097902,0.177514792899408,-0.224583109198494,3718,51071930200
1451,2188,-737,0.397601308377249,0.263674359440305,-0.133926948936943,5503,51071930300
1246,2361,-1115,0.428571428571429,0.226175349428208,-0.20239607914322,5509,51071930400
399,1244,-845,0.416471375962504,0.133578841647138,-0.282892534315367,2987,51073100101
232,1957,-1725,0.420408163265306,0.0498388829215897,-0.370569280343716,4655,51073100102
258,2396,-2138,0.394208621256992,0.0424481737413623,-0.35176044751563,6078,51073100201
1509,1681,-172,0.450066934404284,0.404016064257028,-0.0460508701472557,3735,51073100202
3709,1684,2025,0.39726350554376,0.874970511913187,0.477707006369427,4239,51073100203
1011,2357,-1346,0.40948575399583,0.175642807505212,-0.233842946490619,5756,51073100301
267,2274,-2007,0.396997206703911,0.0466131284916201,-0.350384078212291,5728,51073100302
412,588,-176,0.400272294077604,0.280462899931927,-0.119809394145677,1469,51073100400
145,1741,-1596,0.428395669291339,0.0356791338582677,-0.392716535433071,4064,51073100500
8935,2020,6915,0.452103849597135,1.99977618621307,1.54767233661594,4468,51075400101
4076,1531,2545,0.37598231827112,1.00098231827112,0.625,4072,51075400102
1033,2190,-1157,0.467748825288338,0.220632208457924,-0.247116616830414,4682,51075400200
535,247,288,0.278781038374718,0.603837471783296,0.325056433408578,886,51075400300
932,2855,-1923,0.464907995440482,0.151766813222602,-0.31314118221788,6141,51075400400
106,2000,-1894,0.446627958910228,0.0236712818222421,-0.422956677087986,4478,51075400500
93,1120,-1027,0.400572246065808,0.0332618025751073,-0.367310443490701,2796,51077060101
246,1522,-1276,0.389856557377049,0.0630122950819672,-0.326844262295082,3904,51077060102
2145,1036,1109,0.268254790264112,0.555411703780425,0.287156913516313,3862,51077060201
518,1000,-482,0.336134453781513,0.174117647058824,-0.162016806722689,2975,51077060202
120,502,-382,0.279510022271715,0.066815144766147,-0.212694877505568,1796,51077060300
552,1630,-1078,0.4004914004914,0.135626535626536,-0.264864864864865,4070,51079030101
315,2454,-2139,0.451351848445834,0.0579363619643186,-0.393415486481516,5437,51079030102
1092,2873,-1781,0.379875710696813,0.14438714795716,-0.235488562739654,7563,51079030201
859,1494,-635,0.429063756461804,0.246697300402068,-0.182366456059736,3482,51079030202
1394,1914,-520,0.464901627398591,0.338596065095944,-0.126305562302648,4117,51081880101
939,315,624,0.101645692158761,0.303000968054211,0.20135527589545,3099,51081880102
417,1790,-1373,0.42874251497006,0.0998802395209581,-0.328862275449102,4175,51081880200
185,1181,-996,0.437245464642725,0.0684931506849315,-0.368752313957793,2701,51083930100
44,1009,-965,0.425738396624473,0.0185654008438819,-0.407172995780591,2370,51083930202
98,1145,-1047,0.433219825955354,0.0370790768066591,-0.396140749148695,2643,51083930203
23,788,-765,0.379576107899807,0.0110789980732177,-0.36849710982659,2076,51083930204
736,1013,-277,0.419288079470199,0.304635761589404,-0.114652317880795,2416,51083930301
1744,1687,57,0.385159817351598,0.398173515981735,0.013013698630137,4380,51083930302
461,1522,-1061,0.433494730845913,0.131301623469097,-0.302193107376816,3511,51083930400
318,1676,-1358,0.427441979086968,0.0811017597551645,-0.346340219331803,3921,51083930500
774,1050,-276,0.399543378995434,0.294520547945206,-0.105022831050228,2628,51083930601
2716,1118,1598,0.368611935377514,0.8954830201121,0.526871084734586,3033,51083930602
1359,1710,-351,0.393737048123417,0.312917338245452,-0.0808197098779646,4343,51083930800
818,3027,-2209,0.47721898155447,0.128961059435598,-0.348257922118871,6343,51085320100
1003,2888,-1885,0.491993185689949,0.170868824531516,-0.321124361158433,5870,51085320200
795,2168,-1373,0.514231499051233,0.188567362428843,-0.325664136622391,4216,51085320300
5398,2542,2856,0.496484375,1.054296875,0.5578125,5120,51085320400
377,1571,-1194,0.491244527829894,0.117886178861789,-0.373358348968105,3198,51085320500
6149,1759,4390,0.38098332250379,1.33181719731427,0.950833874810483,4617,51085320601
2471,1617,854,0.496621621621622,0.758906633906634,0.262285012285012,3256,51085320602
287,2171,-1884,0.467988790687648,0.0618667816339728,-0.406122009053675,4639,51085320701
1357,1462,-105,0.451652764905777,0.419215322829781,-0.0324374420759963,3237,51085320702
5175,1597,3578,0.610007639419404,1.97669977081742,1.36669213139801,2618,51085320801
945,3664,-2719,0.516711324213792,0.133267522211254,-0.383443802002538,7091,51085320803
752,2946,-2194,0.523919615863418,0.133736439622977,-0.390183176240441,5623,51085320804
187,1773,-1586,0.518269511838644,0.0546623794212219,-0.463607132417422,3421,51085320805
662,2607,-1945,0.417520819987188,0.106021780909673,-0.311499039077514,6244,51085320901
1422,1602,-180,0.548442314275933,0.486819582334817,-0.0616227319411161,2921,51085320902
1254,1641,-387,0.449465899753492,0.343467543138866,-0.105998356614626,3651,51085321001
646,1235,-589,0.472275334608031,0.247036328871893,-0.225239005736138,2615,51085321003
134,2821,-2687,0.551299589603283,0.026187219073676,-0.525112370529607,5117,51085321004
3913,2924,989,0.492421690804985,0.658976086224318,0.166554395419333,5938,51085321100
1618,2387,-769,0.529855715871254,0.359156492785794,-0.170699223085461,4505,51085321201
410,2225,-1815,0.540836169178415,0.0996596985901799,-0.441176470588235,4114,51085321202
668,3505,-2837,0.509373637552681,0.0970789129486993,-0.412294724603982,6881,51085321300
222,1216,-994,0.520325203252033,0.0949935815147625,-0.42533162173727,2337,51085321401
296,1689,-1393,0.495744056354564,0.0868799530378632,-0.408864103316701,3407,51085321402
167,1667,-1500,0.555666666666667,0.0556666666666667,-0.5,3000,51085321403
1279,2136,-857,0.446861924686193,0.267573221757322,-0.17928870292887,4780,51087200106
958,1072,-114,0.362162162162162,0.323648648648649,-0.0385135135135135,2960,51087200108
376,1740,-1364,0.434240079860245,0.0938357873720988,-0.340404292488146,4007,51087200109
715,2487,-1772,0.509735601557696,0.146546423447428,-0.363189178110269,4879,51087200122
58,1676,-1618,0.562038900067069,0.0194500335345406,-0.542588866532529,2982,51087200123
1178,2013,-835,0.46180316586373,0.270245469144299,-0.191557696719431,4359,51087200124
116,1928,-1812,0.46581299830877,0.0280260932592414,-0.437786905049529,4139,51087200125
1918,1912,6,0.48270638727594,0.484221156273668,0.00151476899772785,3961,51087200126
1010,2715,-1705,0.453406813627255,0.168670674682699,-0.284736138944556,5988,51087200127
4582,1011,3571,0.511122345803842,2.3164812942366,1.80535894843276,1978,51087200131
1238,1736,-498,0.50523864959255,0.360302677532014,-0.144935972060536,3436,51087200132
192,1619,-1427,0.50879949717159,0.0603394091766185,-0.448460087994972,3182,51087200133
1006,2241,-1235,0.440015707834282,0.19752601610053,-0.242489691733752,5093,51087200134
181,1005,-824,0.433937823834197,0.0781519861830743,-0.355785837651123,2316,51087200135
977,1434,-457,0.462729912875121,0.315262988060665,-0.147466924814456,3099,51087200136
83,1151,-1068,0.546274323682962,0.0393925011865211,-0.506881822496441,2107,51087200137
343,1769,-1426,0.476819407008086,0.0924528301886792,-0.384366576819407,3710,51087200138
262,2284,-2022,0.519208911116163,0.0595589906796999,-0.459649920436463,4399,51087200139
5349,1857,3492,0.369699382838941,1.06490145331475,0.695202070475811,5023,51087200140
2542,1322,1220,0.475710687297589,0.914717524289313,0.439006836991724,2779,51087200141
482,2153,-1671,0.482519049753474,0.108023307933662,-0.374495741819812,4462,51087200142
90,1470,-1380,0.546062407132244,0.0334323922734027,-0.512630014858841,2692,51087200143
1423,1109,314,0.340497390236414,0.436905127417869,0.0964077371814553,3257,51087200144
158,1899,-1741,0.438264481883222,0.0364643434110316,-0.40180013847219,4333,51087200145
259,1410,-1151,0.464426877470356,0.0853096179183136,-0.379117259552042,3036,51087200146
247,2079,-1832,0.313527371437189,0.0372492836676218,-0.276278087769567,6631,51087200147
3685,2074,1611,0.390363259928477,0.693581780538302,0.303218520609825,5313,51087200148
1131,2888,-1757,0.515162326079201,0.201748127006778,-0.313414199072422,5606,51087200149
10459,1962,8497,0.407476635514019,2.17217030114226,1.76469366562825,4815,51087200150
4542,3184,1358,0.565441307050258,0.806606286627597,0.24116497957734,5631,51087200151
349,1136,-787,0.417493568540978,0.128261668504226,-0.289231900036751,2721,51087200152
1934,1906,28,0.427545984746523,0.433826828174069,0.00628084342754599,4458,51087200153
539,1478,-939,0.540007307270734,0.19693094629156,-0.343076360979174,2737,51087200201
321,2005,-1684,0.481739548294089,0.077126381547333,-0.404613166746756,4162,51087200202
4729,733,3996,0.480340760157274,3.09895150720839,2.61861074705111,1526,51087200301
6590,1683,4907,0.527586206896552,2.06583072100313,1.53824451410658,3190,51087200302
4992,1927,3065,0.5526240321193,1.43160309721824,0.878979065098939,3487,51087200303
2773,2085,688,0.483086190917516,0.642493049119555,0.159406858202039,4316,51087200305
429,1553,-1124,0.519224339685724,0.143430290872618,-0.375794048813106,2991,51087200404
2351,2223,128,0.469185310257493,0.496200928661883,0.02701561840439,4738,51087200407
4516,946,3570,0.367236024844721,1.75310559006211,1.38586956521739,2576,51087200409
427,2815,-2388,0.499645012424565,0.0757898473553426,-0.423855165069223,5634,51087200411
1126,980,146,0.469798657718121,0.539789069990412,0.0699904122722915,2086,51087200412
453,2258,-1805,0.464226973684211,0.0931332236842105,-0.37109375,4864,51087200413
156,3317,-3161,0.537601296596434,0.0252836304700162,-0.512317666126418,6170,51087200414
230,1724,-1494,0.40498003288701,0.0540286586798215,-0.350951374207188,4257,51087200415
614,3526,-2912,0.5510235974371,0.0959524925769652,-0.455071104860134,6399,51087200416
1068,1027,41,0.464495703301673,0.483039348710991,0.0185436454093171,2211,51087200417
891,1241,-350,0.398650819145519,0.286219081272085,-0.112431737873434,3113,51087200418
2854,1217,1637,0.483320095313741,1.13343923749007,0.65011914217633,2518,51087200501
1420,1269,151,0.604861773117255,0.676835081029552,0.0719733079122974,2098,51087200502
5053,2020,3033,0.495948931991161,1.24060888779769,0.744659955806531,4073,51087200503
178,2769,-2591,0.547666139240506,0.0352056962025316,-0.512460443037975,5056,51087200600
1960,1520,440,0.412483039348711,0.531886024423338,0.119402985074627,3685,51087200700
6047,1825,4222,0.542508917954816,1.79756242568371,1.25505350772889,3364,51087200801
244,1212,-968,0.552919708029197,0.111313868613139,-0.441605839416058,2192,51087200802
483,1698,-1215,0.480611378431928,0.136711010472686,-0.343900367959241,3533,51087200805
41,833,-792,0.550561797752809,0.0270984798413748,-0.523463317911434,1513,51087200806
185,2246,-2061,0.505855855855856,0.0416666666666667,-0.464189189189189,4440,51087200807
2464,3138,-674,0.507356507679871,0.398383185125303,-0.108973322554567,6185,51087200904
991,2857,-1866,0.486132380466224,0.168623447337077,-0.317508933129148,5877,51087200905
200,2717,-2517,0.555851063829787,0.0409165302782324,-0.514934533551555,4888,51087200906
3926,2244,1682,0.485819441437541,0.849967525438407,0.364148084000866,4619,51087200907
2071,1442,629,0.484705882352941,0.696134453781513,0.211428571428571,2975,51087200908
682,3319,-2637,0.53862382343395,0.11067835118468,-0.42794547224927,6162,51087201001
904,1672,-768,0.56467409658899,0.305302262749071,-0.259371833839919,2961,51087201002
458,3148,-2690,0.523968042609854,0.0762316910785619,-0.447736351531292,6008,51087201003
129,2277,-2148,0.538170645237533,0.030489246041125,-0.507681399196407,4231,51087201102
211,1617,-1406,0.451675977653631,0.0589385474860335,-0.392737430167598,3580,51087201103
9491,1788,7703,0.502106149957877,2.66526256669475,2.16315641673687,3561,51087201104
195,1661,-1466,0.537540453074434,0.0631067961165049,-0.474433656957929,3090,51087201203
268,1857,-1589,0.473000509424351,0.0682628629648497,-0.404737646459501,3926,51087201204
562,1791,-1229,0.49639689578714,0.155764966740577,-0.340631929046563,3608,51087201205
41,1423,-1382,0.492047026279391,0.0141770401106501,-0.477869986168741,2892,51087201206
461,2799,-2338,0.471847606203641,0.077714093054619,-0.394133513149022,5932,51087201403
1671,2261,-590,0.52337962962963,0.386805555555556,-0.136574074074074,4320,51087201404
654,552,102,0.37272113436867,0.441593517893315,0.0688723835246455,1481,51087201405
4081,2083,1998,0.533282130056324,1.04480286738351,0.511520737327189,3906,51087201406
785,2703,-1918,0.488170489434712,0.14177352356872,-0.346396965865992,5537,51087201502
96,3103,-3007,0.489895800442059,0.0151562993369119,-0.474739501105147,6334,51087201503
2464,2291,173,0.51035865448875,0.548897304522165,0.038538650033415,4489,51087201504
127,1694,-1567,0.503567181926278,0.0377526753864447,-0.465814506539834,3364,51087201601
776,2733,-1957,0.491105121293801,0.139442946990117,-0.351662174303684,5565,51087201602
721,1961,-1240,0.511076361740943,0.187907219181652,-0.323169142559291,3837,51087201701
2226,63,2163,Inf,Inf,Inf,0,51087980100
991,1361,-370,0.353047989623865,0.257068741893645,-0.0959792477302205,3855,51089010100
2673,1846,827,0.360969886585843,0.522682831443097,0.161712944857255,5114,51089010200
541,2042,-1501,0.390963048056672,0.103580317825005,-0.287382730231668,5223,51089010300
236,1414,-1178,0.390823659480376,0.0652294085129906,-0.325594250967385,3618,51089010400
119,1162,-1043,0.301583181936154,0.0308850246561121,-0.270698157280042,3853,51089010500
572,975,-403,0.35938075930704,0.210836712126797,-0.148544047180243,2713,51089010601
1455,1273,182,0.327165253148291,0.373939861218196,0.0467746080699049,3891,51089010602
253,1155,-902,0.345291479820628,0.0756352765321375,-0.26965620328849,3345,51089010700
379,922,-543,0.386744966442953,0.158976510067114,-0.227768456375839,2384,51089010800
87,993,-906,0.394831013916501,0.0345924453280318,-0.360238568588469,2515,51089010900
200,1717,-1517,0.36877147766323,0.0429553264604811,-0.325816151202749,4656,51089011000
1439,954,485,0.365097588978186,0.550707998469193,0.185610409491007,2613,51089011100
94,1134,-1040,0.344366838748861,0.0285453993319162,-0.315821439416945,3293,51089011200
497,1412,-915,0.364387096774194,0.128258064516129,-0.236129032258065,3875,51089011300
396,799,-403,0.357974910394265,0.17741935483871,-0.180555555555556,2232,51091970100
3343,1735,1608,0.460090161760806,0.88650225404402,0.426412092283214,3771,51093280101
301,2031,-1730,0.457535480964181,0.0678080648794774,-0.389727416084704,4439,51093280104
1661,2194,-533,0.445482233502538,0.337258883248731,-0.108223350253807,4925,51093280105
688,1362,-674,0.446703837323713,0.225647753361758,-0.221056083961955,3049,51093280106
447,2169,-1722,0.474513235615839,0.0977904178516736,-0.376722817764165,4571,51093280107
128,1532,-1404,0.327490380504489,0.0273621205643437,-0.300128259940145,4678,51093280108
258,1713,-1455,0.453174603174603,0.0682539682539683,-0.384920634920635,3780,51093280200
2927,2342,585,0.427294289363255,0.534026637474913,0.106732348111658,5481,51093280300
247,1755,-1508,0.448619631901841,0.0631390593047035,-0.385480572597137,3912,51093280400
980,1738,-758,0.417487388902234,0.235407158299303,-0.182080230602931,4163,51095080102
731,1122,-391,0.347475998761226,0.226385877980799,-0.121090120780427,3229,51095080103
321,776,-455,0.316864026133116,0.131073907717436,-0.18579011841568,2449,51095080104
1044,2561,-1517,0.433553411207043,0.176739461655663,-0.25681394955138,5907,51095080202
802,1364,-562,0.363733333333333,0.213866666666667,-0.149866666666667,3750,51095080203
2957,1493,1464,0.336564472497746,0.666591523895401,0.330027051397656,4436,51095080205
411,1259,-848,0.30956478977133,0.101057290386034,-0.208507499385296,4067,51095080207
43,1029,-986,0.296798384770695,0.0124026535910009,-0.284395731179694,3467,51095080208
1216,996,220,0.290040768782761,0.354105998835178,0.064065230052417,3434,51095080209
676,2169,-1493,0.343033370235648,0.106911276292899,-0.236122093942749,6323,51095080304
2263,2520,-257,0.465116279069768,0.417681801402732,-0.0474344776670358,5418,51095080305
2354,1552,802,0.3810459121041,0.577952369260987,0.196906457156887,4073,51095080306
615,1574,-959,0.340397923875433,0.133001730103806,-0.207396193771626,4624,51095080307
295,1831,-1536,0.391657754010695,0.0631016042780749,-0.32855614973262,4675,51095080308
1931,3350,-1419,0.33112582781457,0.190866857764159,-0.14025897005041,10117,51095080402
666,1486,-820,0.391877637130802,0.175632911392405,-0.216244725738397,3792,51095080403
289,1739,-1450,0.40161662817552,0.066743648960739,-0.334872979214781,4330,51095080404
644,2159,-1515,0.581940700808625,0.173584905660377,-0.408355795148248,3710,51097950400
412,1697,-1285,0.585576259489303,0.142167011732229,-0.443409247757074,2898,51097950500
2515,1868,647,0.328179901616304,0.441848208011244,0.11366830639494,5692,51099040100
510,1704,-1194,0.389307745030843,0.116518163125428,-0.272789581905415,4377,51099040200
540,1900,-1360,0.385161159537807,0.10946685586864,-0.275694303669167,4933,51099040301
343,1286,-943,0.417939551511212,0.11147221319467,-0.306467338316542,3077,51099040302
1569,1870,-301,0.342553581241986,0.287415277523356,-0.0551383037186298,5459,51099040400
230,1234,-1004,0.387441130298273,0.0722135007849294,-0.315227629513344,3185,51099040500
1038,3023,-1985,0.599444774935554,0.205829863176681,-0.393614911758874,5043,51101950101
527,3654,-3127,0.545210384959714,0.0786332438078186,-0.466577141151895,6702,51101950102
299,1602,-1303,0.626760563380282,0.11697965571205,-0.509780907668232,2556,51101950200
1425,1797,-372,0.512111712738672,0.406098603590767,-0.106013109147905,3509,51101950300
498,1543,-1045,0.472732843137255,0.152573529411765,-0.32015931372549,3264,51103030100
2889,1698,1191,0.435273006921302,0.74057933863112,0.305306331709818,3901,51103030200
346,893,-547,0.447170756134201,0.173259889834752,-0.273910866299449,1997,51103030301
809,794,15,0.451906659077974,0.460443938531588,0.00853727945361412,1757,51103030302
301,799,-498,0.298245614035088,0.112355356476297,-0.185890257558791,2679,51105950100
160,1154,-994,0.315731874145007,0.0437756497948016,-0.271956224350205,3655,51105950200
360,431,-71,0.26687306501548,0.222910216718266,-0.0439628482972136,1615,51105950301
329,671,-342,0.205450091855481,0.100734843845683,-0.104715248009798,3266,51105950302
482,926,-444,0.318213058419244,0.165635738831615,-0.152577319587629,2910,51105950400
1876,1342,534,0.306322757361333,0.428212736818078,0.121889979456745,4381,51105950500
229,720,-491,0.196345786746659,0.0624488682847014,-0.133896918461958,3667,51105950600
511,2528,-2017,0.500098911968348,0.10108803165183,-0.399010880316518,5055,51107610101
522,2061,-1539,0.533109156751164,0.135023279875841,-0.398085876875323,3866,51107610102
1114,2951,-1837,0.474056224899598,0.178955823293173,-0.295100401606426,6225,51107610201
394,2862,-2468,0.508890469416785,0.0700568990042674,-0.438833570412518,5624,51107610202
1021,3921,-2900,0.440017955336101,0.114577488497363,-0.325440466838739,8911,51107610300
3102,2406,696,0.512460063897764,0.660702875399361,0.148242811501597,4695,51107610400
915,4462,-3547,0.551068296900087,0.11300481659874,-0.438063480301346,8097,51107610503
1834,4107,-2273,0.57893994925289,0.258528333803214,-0.320411615449676,7094,51107610504
4434,2802,1632,0.418084153983885,0.661593554162936,0.243509400179051,6702,51107610505
3117,3197,-80,0.566241586964222,0.552072263549416,-0.0141693234148069,5646,51107610506
553,3250,-2697,0.516118786723837,0.0878195966333175,-0.428299190090519,6297,51107610507
878,4023,-3145,0.559293757820103,0.122063116919227,-0.437230640900876,7193,51107610601
623,1595,-972,0.568222301389384,0.221945137157107,-0.346277164232276,2807,51107610602
919,2235,-1316,0.623083356565375,0.256202955115696,-0.366880401449679,3587,51107610603
3739,3877,-138,0.556720275703619,0.536904078116025,-0.0198161975875933,6964,51107610604
859,2988,-2129,0.529787234042553,0.152304964539007,-0.377482269503546,5640,51107610701
2974,3163,-189,0.509585951345255,0.479136458836797,-0.0304494925084582,6207,51107610702
738,2811,-2073,0.524049217002237,0.13758389261745,-0.386465324384788,5364,51107610703
1188,2926,-1738,0.439537329127235,0.178458765209554,-0.261078563917681,6657,51107610800
1668,1155,513,0.48044925124792,0.693843594009984,0.213394342762063,2404,51107610900
3735,2874,861,0.606841216216216,0.788640202702703,0.181798986486487,4736,51107611002
1049,4585,-3536,0.513150531617236,0.117403469501959,-0.395747062115277,8935,51107611004
983,3256,-2273,0.584245469226628,0.17638614749686,-0.407859321729769,5573,51107611005
869,3328,-2459,0.559327731092437,0.146050420168067,-0.41327731092437,5950,51107611006
1223,2863,-1640,0.516600505232768,0.220678455431252,-0.295922049801516,5542,51107611009
92,704,-612,0.360840594566889,0.0471553049718093,-0.313685289595079,1951,51107611010
624,2386,-1762,0.622488912079311,0.162796764936081,-0.45969214714323,3833,51107611011
851,2421,-1570,0.536926147704591,0.188733643823464,-0.348192503881127,4509,51107611012
532,2568,-2036,0.587643020594966,0.121739130434783,-0.465903890160183,4370,51107611013
971,2896,-1925,0.647584973166369,0.217128801431127,-0.430456171735241,4472,51107611014
4624,1839,2785,0.487669053301512,1.22619994696367,0.738530893662159,3771,51107611015
470,1967,-1497,0.47512077294686,0.113526570048309,-0.361594202898551,4140,51107611016
243,1796,-1553,0.52870179570209,0.071533706211363,-0.457168089490727,3397,51107611017
875,1368,-493,0.341658341658342,0.218531468531469,-0.123126873126873,4004,51107611018
788,3460,-2672,0.572373862696443,0.130355665839537,-0.442018196856907,6045,51107611019
3212,3792,-580,0.550203134068485,0.466047591410331,-0.0841555426581544,6892,51107611020
781,3549,-2768,0.484836065573771,0.106693989071038,-0.378142076502732,7320,51107611022
562,3430,-2868,0.576083305340947,0.0943903258313739,-0.481692979509573,5954,51107611023
884,4486,-3602,0.310987868284229,0.0612824956672444,-0.249705372616984,14425,51107611026
459,2548,-2089,1.17799352750809,0.212205270457698,-0.965788257050393,2163,51107611027
630,2685,-2055,0.41699021587203,0.0978412797018171,-0.319148936170213,6439,51107611028
581,2842,-2261,0.398094971284494,0.081383947331559,-0.316711023952935,7139,51107611029
369,2154,-1785,0.348769430051814,0.0597474093264249,-0.289022020725389,6176,51107611030
183,207,-24,0.0966837926202709,0.0854740775338627,-0.0112097150864082,2141,51107611031
72,2958,-2886,0.988966900702106,0.0240722166499498,-0.964894684052157,2991,51107611032
212,2531,-2319,0.536683630195081,0.0449533502968617,-0.491730279898219,4716,51107611101
690,3633,-2943,0.583614457831325,0.110843373493976,-0.472771084337349,6225,51107611102
642,2479,-1837,0.523548046462513,0.13558606124604,-0.387961985216473,4735,51107611202
483,3508,-3025,0.608183079056865,0.0837378640776699,-0.524445214979196,5768,51107611204
855,3400,-2545,0.564971751412429,0.142073778664008,-0.422897972748421,6018,51107611205
274,2644,-2370,0.613314776154025,0.0635583391324519,-0.549756437021573,4311,51107611206
1199,2670,-1471,0.617341040462428,0.277225433526012,-0.340115606936416,4325,51107611207
325,2455,-2130,0.559990875912409,0.0741332116788321,-0.485857664233577,4384,51107611208
589,3413,-2824,0.514083446302154,0.0887181804488628,-0.425365265853291,6639,51107611209
913,3730,-2817,0.587494093558041,0.143802173570641,-0.4436919199874,6349,51107611300
189,3001,-2812,0.520374544823999,0.0327726720998786,-0.48760187272412,5767,51107611400
1939,2289,-350,0.53960396039604,0.457095709570957,-0.0825082508250825,4242,51107611501
5604,3524,2080,0.538015267175573,0.85557251908397,0.317557251908397,6550,51107611502
4783,2697,2086,0.624739402362752,1.10794533240676,0.483205930044012,4317,51107611601
420,2465,-2045,0.571130676552363,0.0973123262279889,-0.473818350324374,4316,51107611602
435,2845,-2410,0.593079007713154,0.0906816760475297,-0.502397331665624,4797,51107611701
5913,1196,4717,0.485981308411215,2.40268183665177,1.91670052824055,2461,51107611702
338,3555,-3217,0.519888856390758,0.0494296577946768,-0.470459198596081,6838,51107611803
1583,4458,-2875,0.503615002259376,0.178829643018527,-0.32478535924085,8852,51107611804
159,2717,-2558,0.536003156441113,0.0313671335569146,-0.504636022884198,5069,51107611805
961,2400,-1439,0.31741833090861,0.127099590001323,-0.190318740907287,7561,51107611807
593,3812,-3219,0.684503501526306,0.106482312803017,-0.57802118872329,5569,51107611808
547,3758,-3211,0.541420544590117,0.0788070883158046,-0.462613456274312,6941,51107611809
522,2465,-1943,0.303011677934849,0.0641671788567916,-0.238844499078058,8135,51107611810
1211,4781,-3570,0.590392689552976,0.149543097061003,-0.440849592491973,8098,51107611811
2444,278,2166,0.0857759950632521,0.754088244369022,0.66831224930577,3241,51107611812
931,4796,-3865,0.365883429966433,0.0710253280439426,-0.29485810192249,13108,51107611813
3161,2899,262,0.392393069842989,0.427855982674607,0.0354629128316188,7388,51107611901
490,3579,-3089,0.568998410174881,0.0779014308426073,-0.491096979332274,6290,51107611902
379,244,135,5.30434782608696,8.23913043478261,2.93478260869565,46,51107980100
223,788,-565,0.291204730229121,0.082409460458241,-0.20879526977088,2706,51109950101
2173,1623,550,0.325576730190572,0.435907723169509,0.110330992978937,4985,51109950102
1723,2089,-366,0.376193048802449,0.310282730055826,-0.0659103187466235,5553,51109950201
366,1503,-1137,0.360951008645533,0.0878962536023055,-0.273054755043228,4164,51109950202
2442,1471,971,0.349988103735427,0.581013561741613,0.231025458006186,4203,51109950301
479,1455,-976,0.483388704318937,0.159136212624585,-0.324252491694352,3010,51109950302
571,1384,-813,0.469789545145961,0.193822131704005,-0.275967413441955,2946,51109950303
327,1560,-1233,0.450867052023121,0.0945086705202312,-0.35635838150289,3460,51109950400
482,1885,-1403,0.286953874257878,0.0733749429136855,-0.213578931344192,6569,51109950500
1284,1854,-570,0.341310751104566,0.236377025036819,-0.104933726067747,5432,51111930100
375,1622,-1247,0.385456273764259,0.0891159695817491,-0.29634030418251,4208,51111930200
107,1137,-1030,0.495209059233449,0.046602787456446,-0.448606271777004,2296,51111930300
541,1477,-936,0.409027970091387,0.149819994461368,-0.259207975630019,3611,51113930101
368,1900,-1532,0.440937572522627,0.0854026456254351,-0.355534926897192,4309,51113930102
1906,1331,575,0.447846567967699,0.641318977119785,0.193472409152086,2972,51113930201
257,1277,-1020,0.433616298811545,0.0872665534804754,-0.34634974533107,2945,51113930202
